sample	region	gene	qv1	qv2	qv_sum	qv_fraction	error_rate1	error_rate2	avg_error_rate	condition
HG01352	chr10_74062556_74340401	ADK	39.2531	34.2691	73.5222	0.96	0.000118765417561462	0.0003741881242375	0.000246476770899481	SVs-30X
HG01457	chr10_74062556_74340401	ADK	37.7177	42.9767	80.6944	0.98	0.00016913364170851	5.03883340668205e-05	0.000109760987887665	SVs-30X
HG01505	chr10_74062556_74340401	ADK	38.1034	35.8648	73.9682	0.96	0.000154760455752316	0.000259131375301531	0.000206945915526923	SVs-30X
HG01573	chr10_74062556_74340401	ADK	38.6402	41.0137	79.6539	1	0.000136766584080604	7.91826441361968e-05	0.0001079746141084	SVs-30X
HG01596	chr10_74062556_74340401	ADK	35.7457	38.756	74.5017	0.99	0.00026633607791311	0.000133168037626998	0.000199752057770054	SVs-30X
HG01890	chr10_74062556_74340401	ADK	43.2988	41.6514	84.9502	1	4.67864399139664e-05	6.8369121574575e-05	5.75777807442707e-05	SVs-30X
HG02011	chr10_74062556_74340401	ADK	42.6776	37.2781	79.9557	1	5.39808849498759e-05	0.000187150072632873	0.000120565478791375	SVs-30X
HG02018	chr10_74062556_74340401	ADK	35.7459	33.8703	69.6162	0.95	0.000266323812965868	0.000410175768069693	0.00033824979051778	SVs-30X
HG02059	chr10_74062556_74340401	ADK	36.3764	30.4778	66.8542	1	0.00023033503439409	0.000895818444233236	0.000563076739313663	SVs-30X
HG02106	chr10_74062556_74340401	ADK	41.2159	37.3626	78.5785	1	7.55805416542948e-05	0.000183543918808683	0.000129562230231489	SVs-30X
HG02282	chr10_74062556_74340401	ADK	38.4175	36.956	75.3735	1	0.000143962705572748	0.000201557981282519	0.000172760343427634	SVs-30X
HG02492	chr10_74062556_74340401	ADK	36.4444	35.2475	71.6919	0.97	0.000226756633137176	0.000298710163802276	0.000262733398469726	SVs-30X
HG02554	chr10_74062556_74340401	ADK	38.9974	36.5858	75.5832	1	0.000125967932099432	0.00021949265914783	0.000172730295623631	SVs-30X
HG02587	chr10_74062556_74340401	ADK	35.4625	39.8141	75.2766	0.98	0.000284282417520419	0.000104373440617401	0.00019432792906891	SVs-30X
HG02666	chr10_74062556_74340401	ADK	36.73	39.8154	76.5454	0.99	0.000212324446200022	0.000104342202558272	0.000158333324379147	SVs-30X
HG02769	chr10_74062556_74340401	ADK	38.6407	34.8955	73.5362	1	0.000136750839152086	0.000323929126569062	0.000230339982860574	SVs-30X
HG02953	chr10_74062556_74340401	ADK	38.6419	33.7205	72.3624	0.99	0.000136713058718644	0.00042457068062641	0.000280641869672527	SVs-30X
HG03009	chr10_74062556_74340401	ADK	38.1034	29.2408	67.3442	1	0.000154760455752316	0.00119102259334965	0.000672891524550982	SVs-30X
HG03065	chr10_74062556_74340401	ADK	28.3232	26.8447	55.1679	0.97	0.00147122806206187	0.00206790222261079	0.00176956514233633	SVs-30X
HG03248	chr10_74062556_74340401	ADK	36.3766	37.9058	74.2824	0.98	0.000230324427317996	0.000161964561667468	0.000196144494492732	SVs-30X
HG03371	chr10_74062556_74340401	ADK	28.3327	40.8195	69.1522	1	0.00146801333296881	8.28037489563827e-05	0.000775408540962594	SVs-30X
HG03452	chr10_74062556_74340401	ADK	38.3116	42.9772	81.2888	1	0.000147516296303296	5.03825332294058e-05	9.89494147663508e-05	SVs-30X
HG03456	chr10_74062556_74340401	ADK	38.4189	35.1952	73.6141	1	0.000143916304958873	0.000302329133959404	0.000223122719459139	SVs-30X
HG03520	chr10_74062556_74340401	ADK	42.1333	32.3166	74.4499	0.99	6.1188527212682e-05	0.000586597219402798	0.00032389287330774	SVs-30X
HG03683	chr10_74062556_74340401	ADK	35.987	38.2056	74.1926	0.99	0.000251941667818704	0.00015116108481779	0.000201551376318247	SVs-30X
HG03732	chr10_74062556_74340401	ADK	31.7439	36.0503	67.7942	0.99	0.000669283317576321	0.000248296158246166	0.000458789737911244	SVs-30X
HG03807	chr10_74062556_74340401	ADK	34.7533	37.4484	72.2017	0.98	0.000334711011313092	0.000179953376575943	0.000257332193944518	SVs-30X
HG04036	chr10_74062556_74340401	ADK	34.6156	37.626	72.2416	0.99	0.000345493594576472	0.000172742817967353	0.000259118206271913	SVs-30X
NA12329	chr10_74062556_74340401	ADK	40.4586	35.7458	76.2044	0.99	8.99787592032834e-05	0.000266329945368886	0.000178154352286085	SVs-30X
NA18939	chr10_74062556_74340401	ADK	35.2476	41.6504	76.898	0.99	0.000298703285825759	6.83848659591607e-05	0.00018354407589246	SVs-30X
NA19036	chr10_74062556_74340401	ADK	36.1129	29.7417	65.8546	0.98	0.000244742842654057	0.00106128004898543	0.000653011445819741	SVs-30X
NA19129	chr10_74062556_74340401	ADK	39.5247	40.2879	79.8126	1	0.000111565521542116	9.35858092264365e-05	0.000102575665384276	SVs-30X
NA19238	chr10_74062556_74340401	ADK	44.4381	37.1149	81.553	1	3.59906756745214e-05	0.000194316643437396	0.000115153659555958	SVs-30X
NA19239	chr10_74062556_74340401	ADK	26.319	31.9345	58.2535	0.94	0.00233399542271947	0.000640545522852986	0.00148727047278623	SVs-30X
NA19240	chr10_74062556_74340401	ADK	30.2733	28.4519	58.7252	0.88	0.000939009530130585	0.00142826896674888	0.00118363924843973	SVs-30X
NA19317	chr10_74062556_74340401	ADK	29.3343	42.3967	71.731	0.99	0.00116565491707105	5.75877353311185e-05	0.000611621326201087	SVs-30X
NA19331	chr10_74062556_74340401	ADK	31.1764	28.2488	59.4252	0.93	0.00076271098255646	0.00149664913840658	0.00112968006048152	SVs-30X
NA19347	chr10_74062556_74340401	ADK	33.1033	29.2153	62.3186	0.98	0.000489406800781328	0.00119803636291153	0.000843721581846427	SVs-30X
NA19384	chr10_74062556_74340401	ADK	35.0928	35.8648	70.9576	1	0.000309542296280712	0.000259131375301531	0.000284336835791121	SVs-30X
NA19434	chr10_74062556_74340401	ADK	40.4597	29.8615	70.3212	1	8.99559718767828e-05	0.00103240476420213	0.000561180368039456	SVs-30X
NA19650	chr10_74062556_74340401	ADK	35.5731	21.6808	57.2539	0.99	0.000277134121128964	0.0067907853020713	0.00353395971160013	SVs-30X
NA19705	chr10_74062556_74340401	ADK	31.4286	31.3427	62.7713	1	0.000719680938338149	0.000734057364291061	0.000726869151314605	SVs-30X
NA19836	chr10_74062556_74340401	ADK	41.6503	36.4447	78.095	1	6.83864405970187e-05	0.000226740969884876	0.000147563705240947	SVs-30X
NA19983	chr10_74062556_74340401	ADK	39.2532	35.518	74.7712	0.99	0.000118762682918146	0.000280672588541468	0.000199717635729807	SVs-30X
NA20355	chr10_74062556_74340401	ADK	36.8796	40.2886	77.1682	1	0.000205135110654412	9.35707261917713e-05	0.000149352918423092	SVs-30X
NA20509	chr10_74062556_74340401	ADK	36.3088	37.9061	74.2149	1	0.000233948357256085	0.000161953373938325	0.000197950865597205	SVs-30X
NA24385	chr10_74062556_74340401	ADK	40.6357	37.8101	78.4458	1	8.63833415966643e-05	0.000165573183839611	0.000125978262718138	SVs-30X
HG00096	chr11_62392877_62604574	AHNAK	35.6987	32.3583	68.057	0.99	0.000269234059795169	0.000580991796134246	0.000425112927964707	SVs-30X
HG00171	chr11_62392877_62604574	AHNAK	25.6002	32.9237	58.5239	0.89	0.00275410186933955	0.000510070257147637	0.00163208606324359	SVs-30X
HG00268	chr11_62392877_62604574	AHNAK	30.4029	30.7546	61.1575	0.95	0.000911402047695377	0.000840504416852667	0.000875953232274022	SVs-30X
HG00358	chr11_62392877_62604574	AHNAK	31.9547	31.4688	63.4235	0.95	0.000637573121504744	0.000713050025912519	0.000675311573708631	SVs-30X
HG00512	chr11_62392877_62604574	AHNAK	32.2197	33.9121	66.1318	0.98	0.000599832509786289	0.00040624684389988	0.000503039676843085	SVs-30X
HG00513	chr11_62392877_62604574	AHNAK	34.0671	33.9127	67.9798	0.98	0.00039200354997594	0.000406190722701074	0.000399097136338507	SVs-30X
HG00514	chr11_62392877_62604574	AHNAK	30.1629	30.9281	61.091	0.91	0.000963185641937656	0.000807588265707868	0.000885386953822762	SVs-30X
HG00731	chr11_62392877_62604574	AHNAK	48.4861	33.7633	82.2494	1	1.41706574539376e-05	0.000420407059387858	0.000217288858420898	SVs-30X
HG00732	chr11_62392877_62604574	AHNAK	48.4861	34.2816	82.7677	0.98	1.41706574539376e-05	0.000373112672683082	0.00019364166506851	SVs-30X
HG00864	chr11_62392877_62604574	AHNAK	35.8541	35.4764	71.3305	0.98	0.000259770601514931	0.000283373999639044	0.000271572300576988	SVs-30X
HG01114	chr11_62392877_62604574	AHNAK	30.0427	30.4934	60.5361	0.97	0.000990216138121701	0.000892606407372364	0.000941411272747033	SVs-30X
HG01352	chr11_62392877_62604574	AHNAK	31.6753	31.2719	62.9472	0.99	0.000679939074853712	0.000746122265095324	0.000713030669974518	SVs-30X
HG01457	chr11_62392877_62604574	AHNAK	31.4109	27.5716	58.9825	0.97	0.000722620037613118	0.00174920214001815	0.00123591108881563	SVs-30X
HG01505	chr11_62392877_62604574	AHNAK	30.6339	30.7787	61.4126	0.85	0.000864191519162553	0.000835853181787815	0.000850022350475184	SVs-30X
HG01573	chr11_62392877_62604574	AHNAK	32.3582	42.4656	74.8238	1	0.000581005174118755	5.66813257968106e-05	0.000318843249957783	SVs-30X
HG01596	chr11_62392877_62604574	AHNAK	36.182	35.0622	71.2442	0.96	0.000240879588172571	0.000311731005229255	0.000276305296700913	SVs-30X
HG01890	chr11_62392877_62604574	AHNAK	48.4858	29.1334	77.6192	1	1.41716363620858e-05	0.00122084351327473	0.000617507574818409	SVs-30X
HG02011	chr11_62392877_62604574	AHNAK	30.6156	30.1404	60.756	0.97	0.000867840672390111	0.000968188678681783	0.000918014675535947	SVs-30X
HG02018	chr11_62392877_62604574	AHNAK	31.0319	33.6197	64.6516	0.97	0.000788515073766892	0.000434540240111221	0.000611527656939057	SVs-30X
HG02059	chr11_62392877_62604574	AHNAK	31.5853	32.5755	64.1608	0.94	0.000694176648033827	0.000552649778124641	0.000623413213079234	SVs-30X
HG02106	chr11_62392877_62604574	AHNAK	30.8536	31.4397	62.2933	0.98	0.000821561350240488	0.000717843876457001	0.000769702613348745	SVs-30X
HG02282	chr11_62392877_62604574	AHNAK	32.8847	30.409	63.2937	1	0.000514671358023728	0.000910122812029189	0.000712397085026458	SVs-30X
HG02492	chr11_62392877_62604574	AHNAK	36.6294	31.6734	68.3028	1	0.000217300136936045	0.000680236607272671	0.000448768372104358	SVs-30X
HG02554	chr11_62392877_62604574	AHNAK	29.4387	39.6402	69.0789	1	0.00113796786966726	0.000108637559302016	0.00062330271448464	SVs-30X
HG02587	chr11_62392877_62604574	AHNAK	34.5072	31.8904	66.3976	1	0.000354225645192227	0.000647083014455764	0.000500654329823995	SVs-30X
HG02666	chr11_62392877_62604574	AHNAK	29.0977	29.2678	58.3655	0.98	0.00123092048703221	0.00118364099938918	0.0012072807432107	SVs-30X
HG02769	chr11_62392877_62604574	AHNAK	34.2868	32.359	66.6458	1	0.00037266619571711	0.000580898158867295	0.000476782177292202	SVs-30X
HG02953	chr11_62392877_62604574	AHNAK	33.0459	23.9093	56.9552	0.92	0.00049591814631075	0.00406508845369615	0.00228050330000345	SVs-30X
HG03009	chr11_62392877_62604574	AHNAK	33.1305	32.9237	66.0542	0.97	0.000486351209215893	0.000510070257147637	0.000498210733181765	SVs-30X
HG03065	chr11_62392877_62604574	AHNAK	31.9866	43.2476	75.2342	1	0.000632907147143781	4.73412804271013e-05	0.000340124213785441	SVs-30X
HG03248	chr11_62392877_62604574	AHNAK	23.2635	31.7351	54.9986	0.9	0.00471682756658145	0.000670640844448382	0.00269373420551492	SVs-30X
HG03371	chr11_62392877_62604574	AHNAK	24.0095	45.4757	69.4852	0.92	0.00397237280468921	2.83419677812483e-05	0.00200035738623523	SVs-30X
HG03452	chr11_62392877_62604574	AHNAK	22.9106	43.2573	66.1679	0.91	0.00511611148965264	4.72356613147535e-05	0.0025816735754837	SVs-30X
HG03456	chr11_62392877_62604574	AHNAK	37.9429	24.2111	62.154	0.93	0.000160586857668976	0.00379218922586451	0.00197638804176675	SVs-30X
HG03520	chr11_62392877_62604574	AHNAK	33.573	23.9496	57.5226	0.92	0.000439238095690463	0.0040275412764324	0.00223338968606143	SVs-30X
HG03683	chr11_62392877_62604574	AHNAK	31.217	33.4802	64.6972	0.96	0.000755614007093094	0.000448724724920057	0.000602169366006575	SVs-30X
HG03732	chr11_62392877_62604574	AHNAK	34.8698	31.1903	66.0601	1	0.000325851706682134	0.000760273757275635	0.000543062731978885	SVs-30X
HG03807	chr11_62392877_62604574	AHNAK	31.0054	34.9327	65.9381	0.94	0.000793341183988694	0.000321166323331543	0.000557253753660118	SVs-30X
HG04036	chr11_62392877_62604574	AHNAK	31.1631	31.4395	62.6026	0.96	0.000765050317991704	0.000717876935150381	0.000741463626571042	SVs-30X
HG04217	chr11_62392877_62604574	AHNAK	37.8162	37.8162	75.6324	1	0.000165340786817169	0.000165340786817169	0.000165340786817169	SVs-30X
NA12329	chr11_62392877_62604574	AHNAK	32.0204	33.4803	65.5007	1	0.000628000515164576	0.000448714392770386	0.000538357453967481	SVs-30X
NA18939	chr11_62392877_62604574	AHNAK	32.4655	24.4218	56.8873	0.99	0.000566826309475951	0.00361260101823898	0.00208971366385746	SVs-30X
NA18989	chr11_62392877_62604574	AHNAK	31.0568	31.8904	62.9472	0.97	0.000784007107779449	0.000647083014455764	0.000715545061117606	SVs-30X
NA19036	chr11_62392877_62604574	AHNAK	41.2162	31.2231	72.4393	1	7.55753209157586e-05	0.000754553434110852	0.000415064377513306	SVs-30X
NA19238	chr11_62392877_62604574	AHNAK	25.2098	24.5293	49.7391	0.83	0.00301314478143623	0.00352427671093948	0.00326871074618786	SVs-30X
NA19239	chr11_62392877_62604574	AHNAK	24.8337	31.2226	56.0563	0.93	0.0032857158290793	0.000754640310286213	0.00202017806968276	SVs-30X
NA19240	chr11_62392877_62604574	AHNAK	23.8529	30.8584	54.7113	0.88	0.00411822432966632	0.000820653828687154	0.00246943907917674	SVs-30X
NA19317	chr11_62392877_62604574	AHNAK	33.8623	34.1193	67.9816	1	0.000410932036091686	0.000387320068509853	0.000399126052300769	SVs-30X
NA19331	chr11_62392877_62604574	AHNAK	31.7717	29.623	61.3947	0.98	0.000665012792994403	0.00109068665651597	0.000877849724755188	SVs-30X
NA19347	chr11_62392877_62604574	AHNAK	20.8931	25.2021	46.0952	0.91	0.00814122954481164	0.00301849179727745	0.00557986067104455	SVs-30X
NA19384	chr11_62392877_62604574	AHNAK	30.0155	33.1716	63.1871	0.98	0.000996437354440831	0.000481770274197853	0.000739103814319342	SVs-30X
NA19434	chr11_62392877_62604574	AHNAK	27.5163	42.8337	70.35	0.99	0.001771617656704	5.20750864986951e-05	0.000911846371601347	SVs-30X
NA19650	chr11_62392877_62604574	AHNAK	35.5503	33.5265	69.0768	0.99	0.000278592871684479	0.000443966294355893	0.000361279583020186	SVs-30X
NA19705	chr11_62392877_62604574	AHNAK	29.445	29.3733	58.8183	0.98	0.00113631829766731	0.00115523410041487	0.00114577619904109	SVs-30X
NA19836	chr11_62392877_62604574	AHNAK	27.4993	24.051	51.5503	0.9	0.00177856605791564	0.0039345946763408	0.00285658036712822	SVs-30X
NA19983	chr11_62392877_62604574	AHNAK	26.0146	31.9928	58.0074	0.94	0.00250345621460347	0.000632004251796468	0.00156773023319997	SVs-30X
NA20355	chr11_62392877_62604574	AHNAK	35.1963	23.1587	58.355	0.93	0.000302252568414967	0.00483203420603029	0.00256714338722263	SVs-30X
NA20509	chr11_62392877_62604574	AHNAK	35.1289	34.0155	69.1444	1	0.000306979942211376	0.000396688855810251	0.000351834399010814	SVs-30X
NA24385	chr11_62392877_62604574	AHNAK	32.0864	32.5386	64.625	1	0.00061852890525073	0.000557365393349565	0.000587947149300148	SVs-30X
HG00096	chr11_67297334_67615729	AIP	35.4973	35.262	70.7593	0.99	0.000282013565900309	0.00029771450877106	0.000289864037335684	SVs-30X
HG00171	chr11_67297334_67615729	AIP	36.4672	37.8795	74.3467	1	0.000225569304249127	0.000162948362307593	0.00019425883327836	SVs-30X
HG00268	chr11_67297334_67615729	AIP	35.4496	35.0845	70.5341	0.97	0.000285128086808343	0.000310134442345125	0.000297631264576734	SVs-30X
HG00358	chr11_67297334_67615729	AIP	29.6177	42.0293	71.647	1	0.00109201851041132	6.26714871034337e-05	0.000577344998757375	SVs-30X
HG00512	chr11_67297334_67615729	AIP	35.5948	37.9637	73.5585	0.98	0.000275752843829989	0.000159819585511867	0.000217786214670928	SVs-30X
HG00513	chr11_67297334_67615729	AIP	36.8494	34.2122	71.0616	1	0.000206566551833571	0.000379122884527239	0.000292844718180405	SVs-30X
HG00731	chr11_67297334_67615729	AIP	49.0199	38.8069	87.8268	1	1.25317002991551e-05	0.000131616397663235	7.2074048981195e-05	SVs-30X
HG00732	chr11_67297334_67615729	AIP	47.2579	34.8698	82.1277	1	1.88022576679005e-05	0.000325851706682134	0.000172326982175017	SVs-30X
HG00864	chr11_67297334_67615729	AIP	35.0835	34.7058	69.7893	0.98	0.000310205861661639	0.000338391932027312	0.000324298896844475	SVs-30X
HG01114	chr11_67297334_67615729	AIP	37.4055	37.6359	75.0414	0.99	0.000181739780839538	0.000172349488958868	0.000177044634899203	SVs-30X
HG01352	chr11_67297334_67615729	AIP	41.0602	31.5774	72.6376	1	7.83393565328595e-05	0.000695440533849469	0.000386889945191164	SVs-30X
HG01457	chr11_67297334_67615729	AIP	28.9457	42.2518	71.1975	0.98	0.00127476461560401	5.95415313384824e-05	0.000667153073471246	SVs-30X
HG01505	chr11_67297334_67615729	AIP	36.9105	38.8071	75.7176	0.96	0.000203680756806934	0.000131610336643691	0.000167645546725313	SVs-30X
HG01573	chr11_67297334_67615729	AIP	35.7455	40.2696	76.0151	0.97	0.000266348343425186	9.39809866266072e-05	0.000180164665025897	SVs-30X
HG01596	chr11_67297334_67615729	AIP	38.7048	29.1689	67.8737	0.99	0.00013474727773302	0.00121090479795924	0.000672826037846132	SVs-30X
HG02011	chr11_67297334_67615729	AIP	26.7075	34.5877	61.2952	0.98	0.00213427314598141	0.000347720263453077	0.00124099670471724	SVs-30X
HG02018	chr11_67297334_67615729	AIP	33.4567	35.2169	68.6736	0.98	0.000451159389181734	0.000300822281003674	0.000375990835092704	SVs-30X
HG02106	chr11_67297334_67615729	AIP	36.1748	39.0204	75.1952	0.98	0.000241279264324066	0.000125302576168892	0.000183290920246479	SVs-30X
HG02282	chr11_67297334_67615729	AIP	40.2692	29.7646	70.0338	1	9.39896429939949e-05	0.00105569873218484	0.000574844187589416	SVs-30X
HG02492	chr11_67297334_67615729	AIP	36.4063	36.6512	73.0575	0.96	0.000228754686381025	0.000216212102506634	0.00022248339444383	SVs-30X
HG02554	chr11_67297334_67615729	AIP	20.9682	28.8197	49.7879	1	0.00800165827272724	0.00131229054570779	0.00465697440921751	SVs-30X
HG02587	chr11_67297334_67615729	AIP	33.7695	33.9725	67.742	1	0.000419807313311973	0.000400636026599817	0.000410221669955895	SVs-30X
HG02666	chr11_67297334_67615729	AIP	27.0784	28.2087	55.2871	0.99	0.00195956647150508	0.00151053224327085	0.00173504935738796	SVs-30X
HG02769	chr11_67297334_67615729	AIP	38.7044	38.7051	77.4095	1	0.000134759688987492	0.000134737970042309	0.0001347488295149	SVs-30X
HG02953	chr11_67297334_67615729	AIP	27.22	35.3092	62.5292	1	0.00189670592121115	0.000294496406626602	0.00109560116391887	SVs-30X
HG03009	chr11_67297334_67615729	AIP	35.6945	36.4664	72.1609	0.98	0.000269494558156688	0.000225610859477779	0.000247552708817233	SVs-30X
HG03065	chr11_67297334_67615729	AIP	37.1877	37.2582	74.4459	1	0.000191086497436007	0.000188009588988123	0.000189548043212065	SVs-30X
HG03248	chr11_67297334_67615729	AIP	20.5159	29.2899	49.8058	0.88	0.00887993935906361	0.00117763308921259	0.0050287862241381	SVs-30X
HG03371	chr11_67297334_67615729	AIP	30.1047	29.9361	60.0408	0.92	0.000976180212241386	0.00101482229540218	0.00099550125382178	SVs-30X
HG03452	chr11_67297334_67615729	AIP	36.8446	42.9982	79.8428	1	0.00020679498383673	5.01395001406099e-05	0.00012846724198867	SVs-30X
HG03456	chr11_67297334_67615729	AIP	36.1751	42.9984	79.1735	0.99	0.000241262597918591	5.01371911844641e-05	0.000145699894551527	SVs-30X
HG03520	chr11_67297334_67615729	AIP	30.5221	27.4994	58.0215	0.98	0.000886727137772084	0.00177852510539021	0.00133262612158115	SVs-30X
HG03683	chr11_67297334_67615729	AIP	26.943	31.5623	58.5053	0.98	0.00202162220908892	0.000697862721885886	0.0013597424654874	SVs-30X
HG03732	chr11_67297334_67615729	AIP	36.9776	34.6657	71.6433	0.97	0.000200558004567202	0.000341530897972637	0.00027104445126992	SVs-30X
HG03807	chr11_67297334_67615729	AIP	36.9776	36.1749	73.1525	0.95	0.000200558004567202	0.000241273708727654	0.000220915856647428	SVs-30X
HG04036	chr11_67297334_67615729	AIP	24.6876	38.1376	62.8252	1	0.00339813008320499	0.000153546527785542	0.00177583830549527	SVs-30X
HG04217	chr11_67297334_67615729	AIP	35.9015	34.87	70.7715	0.97	0.000256950815281408	0.000325836701002009	0.000291393758141708	SVs-30X
NA12329	chr11_67297334_67615729	AIP	36.4662	38.6049	75.0711	0.98	0.000225621249481053	0.000137882770128445	0.000181752009804749	SVs-30X
NA18534	chr11_67297334_67615729	AIP	35.6445	35.2628	70.9073	0.96	0.000272615158066155	0.000297659672782607	0.000285137415424381	SVs-30X
NA18989	chr11_67297334_67615729	AIP	38.0496	35.7457	73.7953	0.97	0.00015668953798601	0.00026633607791311	0.00021151280794956	SVs-30X
NA19036	chr11_67297334_67615729	AIP	18.9361	29.4591	48.3952	1	0.0127758557613708	0.00113263505789053	0.00695424540963069	SVs-30X
NA19129	chr11_67297334_67615729	AIP	30.2699	26.0208	56.2907	0.94	0.00093974494874262	0.0024998848234783	0.00171981488611046	SVs-30X
NA19238	chr11_67297334_67615729	AIP	41.2386	35.4976	76.7362	1	7.51865227669662e-05	0.000281994085766151	0.000178590304266559	SVs-30X
NA19239	chr11_67297334_67615729	AIP	30.1547	29.6625	59.8172	0.98	0.000965005969754091	0.00108081160701638	0.00102290878838523	SVs-30X
NA19240	chr11_67297334_67615729	AIP	30.1972	35.4496	65.6468	0.98	0.000955608491018313	0.000285128086808343	0.000620368288913328	SVs-30X
